# index color lcper lcamp obsno absmag
3.870000000000000000e+02 5.894673596762081136e-01 4.350220422856799019e+01 8.848758102693466965e-01 4.125553551310898825e+01 1.639707497439634665e+01
3.880000000000000000e+02 5.048522306699970708e-01 8.621513903942805257e+00 1.639609940171094182e+00 9.153576252182278949e+01 1.537296122800632503e+01
3.890000000000000000e+02 5.931349964144485565e-01 1.070282381782237557e+01 1.200204977914831161e+00 1.273901496379711062e+02 1.442363462514780892e+01
3.900000000000000000e+02 3.031511846678471289e-01 8.523632708480836584e+01 1.299290077044655378e+00 4.935218015956871263e+00 1.931158869425824420e+01
3.910000000000000000e+02 6.938855714791681839e-01 2.368694967195056478e+01 1.634879974656005652e+00 4.207170682575968357e+01 1.784888950804901953e+01
3.920000000000000000e+02 6.760998060166173440e-01 2.186203901426124574e+01 8.180631290449710269e-01 2.093860241135312492e+02 1.975431234156981475e+01
3.930000000000000000e+02 6.072363245830691980e-01 7.263008960492906674e+00 9.293582688689402405e-01 3.964071552068659798e+01 1.589932896562798703e+01
3.940000000000000000e+02 6.583236860530055079e-01 1.061271512415309992e+01 1.917087700210869938e+00 1.707981872377293939e+02 1.776956783869245271e+01
3.950000000000000000e+02 2.976941578101917618e-01 7.957874115508366764e+00 8.700821571330884519e-01 6.018002893756089406e+02 1.458605948889406712e+01
3.960000000000000000e+02 4.772223695545221300e-01 5.570526742078259375e+00 7.360485272479977414e-01 1.411003123707948248e+02 1.936251400879932305e+01
3.970000000000000000e+02 1.954934976060199170e-01 1.519407843140791137e+01 8.592094523607997081e-01 6.676318620954333483e+01 1.940571055109032272e+01
3.980000000000000000e+02 5.242352360749974460e-01 4.732752977016462914e+00 1.286234975605292430e+00 1.404010136519002572e+02 1.754779847951548533e+01
3.990000000000000000e+02 8.398117987112625471e-01 5.975251956698758526e+00 5.664753871323671142e-01 2.568621300560102441e+02 1.635838245076234898e+01
4.000000000000000000e+02 4.103023726507921687e-01 9.057827578321052897e+00 9.220209428004266794e-01 9.707930806998314210e+02 1.869537900610154679e+01
4.010000000000000000e+02 1.019088014429989197e+00 1.175425483622669809e+01 6.989079128508496330e-01 6.711215983469075752e+01 1.536963575218916134e+01
4.020000000000000000e+02 4.570691102992021637e-01 2.211184583767329670e+01 9.038808539400067232e-01 3.253471785345688261e+01 1.487537754319773597e+01
4.030000000000000000e+02 6.687481025849668637e-01 1.117478239615130597e+01 7.665869678926660047e-01 2.163702870786888752e+02 1.925755301462832847e+01
4.040000000000000000e+02 3.323191237963567524e-01 1.140731566079976922e+01 1.526487837637987788e+00 1.093039276701644411e+02 1.850885346732446024e+01
4.050000000000000000e+02 4.212636720271478730e-02 8.441932549857259716e+00 6.676290265581035221e-01 2.963301011933589635e+01 1.627376730880090605e+01
4.060000000000000000e+02 6.771872878939352303e-01 1.501175571844404288e+01 7.879139224763753724e-01 1.611650129115273842e+02 1.899464206842326064e+01
4.070000000000000000e+02 3.966708229274099606e-01 2.727077036812183053e+01 7.898728186019635666e-01 4.317292120139590850e+01 1.702585904492110558e+01
4.080000000000000000e+02 4.863386438770114228e-01 1.349250277691213284e+01 7.649389652415937713e-01 1.128160486499315311e+02 1.776419522862815370e+01
4.090000000000000000e+02 9.336043989202671423e-01 5.537242998554069651e+00 1.756580144160039492e+00 1.407973731433486932e+02 1.690017591292259524e+01
4.100000000000000000e+02 1.152728103637214452e-01 1.063088265106435948e+01 6.970760698518082554e-01 2.487473572166101974e+02 1.970488950823165908e+01
4.110000000000000000e+02 4.802928367913609775e-01 1.285534507740235810e+01 1.316619153151319166e+00 2.228259481908923760e+02 1.904543806966024988e+01
4.120000000000000000e+02 5.499275457278092194e-01 3.618086965096180307e+01 6.776396899256267314e-01 3.091011252570574470e+02 1.923793160624423493e+01
4.130000000000000000e+02 5.553017702669140743e-01 2.713413369604038650e+01 8.709872467965495968e-01 1.495730301422817377e+02 1.688395203672292411e+01
4.140000000000000000e+02 6.199682869686253817e-01 8.985664211880134644e+00 1.466201119542214659e+00 1.196421205374372363e+02 1.834270232755045882e+01
4.150000000000000000e+02 5.012179359334006934e-01 2.261374161451160703e+01 8.609576315710318895e-01 1.999072400493852442e+01 1.297799124208339983e+01
4.160000000000000000e+02 7.342073821903606357e-01 4.263384244891136987e+00 7.244249956522775813e-01 6.457570714521175148e+01 1.527048996537089565e+01
4.170000000000000000e+02 3.339376850327763213e-01 4.697528710131741114e+00 9.486189014097942129e-01 1.422861158313846488e+02 1.794350510428727219e+01
4.180000000000000000e+02 7.383745659156253360e-01 2.167750439366944804e+01 1.045561791018429387e+00 9.812363445736205847e+01 1.842041826991229669e+01
4.190000000000000000e+02 5.367022398045309117e-01 7.803212934753338459e+01 9.126610586045567075e-01 3.414247014588877391e+02 1.908919071766618814e+01
4.200000000000000000e+02 4.586072398173215436e-01 1.212558986577774256e+01 7.536352199626970005e-01 1.324859229488338030e+02 1.611658670633160284e+01
4.210000000000000000e+02 2.208329754465937489e-01 1.761054240276045846e+01 6.193544775837060978e-01 6.061260986906923165e+01 1.796374337002772847e+01
4.220000000000000000e+02 4.194147610530417625e-01 1.783959321047111501e+01 5.334211821204964954e-01 5.917280431763305160e+01 1.294534229077595633e+01
4.230000000000000000e+02 5.620617726403505099e-01 1.140632793761093033e+01 1.028864441671961893e+00 1.588774686551566049e+02 1.951974143640714487e+01
4.240000000000000000e+02 2.331274768973590206e-01 5.709190194454951239e+00 1.120367832138225994e+00 9.970675862025250069e+01 1.945475777592420741e+01
4.250000000000000000e+02 6.157508637581491362e-01 2.638693718693002310e+01 1.343937468334811092e+00 1.070623795252646282e+01 1.404607275748964490e+01
4.260000000000000000e+02 6.402232497658251198e-01 1.781879120375396397e+01 1.476427018788155854e+00 3.171303666827886047e+01 1.969701744821545475e+01
4.270000000000000000e+02 3.072285275792132619e-01 2.803544140664859352e+00 1.178813171856159414e+00 4.307443300271182807e+01 1.483779577157318741e+01
4.280000000000000000e+02 4.888882905276124569e-01 2.521760036302874397e+01 1.012602154923351927e+00 3.786317688860358999e+01 1.995529657872868867e+01
4.290000000000000000e+02 6.921689742209280460e-01 1.788822877253655719e+01 8.177323826577115318e-01 2.330478257603408920e+01 1.859924220226598024e+01
4.300000000000000000e+02 4.037650145222329012e-01 3.727724519729077457e+01 1.313694148586730392e+00 5.774327946030920344e+01 1.943333645040433666e+01
4.310000000000000000e+02 4.099510596836026810e-01 1.144386222685930221e+01 1.446444902572937341e+00 3.315679278602307818e+02 1.848394025680947550e+01
4.320000000000000000e+02 1.082482273412034846e-01 2.454232917678331916e+01 8.156633072931656070e-01 6.746424331131170504e+01 1.837698072515171077e+01
4.330000000000000000e+02 3.676315604105470092e-01 1.616452637027570916e+01 7.394299493839059378e-01 1.168837120374534493e+02 1.755846074787241307e+01
4.340000000000000000e+02 7.427043480816574172e-01 6.379861211872530191e+00 4.006324350606300100e-01 2.701419936586219706e+01 1.825298690809540147e+01
4.350000000000000000e+02 4.222931963268701794e-01 1.368687579544153010e+01 1.632544810342567487e+00 6.325434008468307212e+01 1.326640426968680941e+01
4.360000000000000000e+02 1.385006705546906747e-01 8.779248708672946933e+00 5.125153997966320762e-01 7.516184088237153560e+01 1.717134311173438377e+01
4.370000000000000000e+02 7.381126745707226045e-01 2.274119915548779147e+01 9.675036008859336789e-01 3.347103624064409928e+02 1.500308877684806852e+01
4.380000000000000000e+02 8.970904874839136234e-01 1.628609542829721590e+01 5.803664007434645722e-01 3.064758634208075705e+02 1.803572334364952923e+01
4.390000000000000000e+02 5.634814193068806709e-01 4.727861406420730717e+00 1.650523137284084729e+00 1.175835552569978120e+02 1.750128390935570621e+01
4.400000000000000000e+02 6.387438896472225069e-01 6.511597876903954329e+01 2.419807583546246921e+00 5.846591907168933631e+02 1.916784463625682378e+01
4.410000000000000000e+02 1.044611146841245009e-01 7.042612512344632592e+00 6.088471262696170117e-01 6.936512540753810185e+01 1.978541220517352528e+01
4.420000000000000000e+02 4.154214268330693738e-01 1.012552093046659962e+01 8.356204459065175172e-01 3.717600225121940127e+01 1.851986205257269091e+01
4.430000000000000000e+02 2.116294993002618696e-01 1.362448166086773682e+01 8.792416693381032156e-01 4.018621984813969306e+01 1.974156812949222228e+01
4.440000000000000000e+02 5.236756774642120638e-01 1.969474734762047419e+01 1.105465335488736711e+00 1.166503674625774636e+02 1.778218690850984274e+01
4.450000000000000000e+02 3.527740871573701864e-01 1.516745960004104887e+01 9.995382541179260727e-01 5.415655808562080864e+01 1.855783353518085477e+01
4.460000000000000000e+02 7.181680667819940744e-01 1.043075263756371029e+01 1.932850455725413363e+00 1.142597672633305308e+02 1.798199733564313263e+01
4.470000000000000000e+02 3.246628521320937821e-01 3.315898100678160176e+01 9.134747991279204005e-01 1.417852790984901787e+02 1.768239131659092678e+01
4.480000000000000000e+02 1.929173748220511242e-01 3.033478633005263880e+00 7.781799629714322153e-01 2.461163175222372956e+01 1.984461134553885486e+01
4.490000000000000000e+02 6.221861195167763814e-01 1.325094227128473001e+01 9.760081908835513964e-01 6.940038726583493656e+01 1.355423343986410956e+01
4.500000000000000000e+02 8.893636858207500939e-01 1.686727775159917542e+01 1.175025092639592872e+00 5.342389505409873607e+01 1.766093340190345984e+01
4.510000000000000000e+02 5.212106995949472577e-01 1.597737110952896700e+01 9.759042284502289499e-01 8.812383436306325279e+01 1.785418629951612246e+01
4.520000000000000000e+02 4.418872380519249798e-01 1.087639151163926599e+01 9.184190966912323395e-01 9.674766284940157846e+01 1.927466947679688758e+01
4.530000000000000000e+02 4.502017230402106662e-01 1.827595321706681730e+01 1.098238423091612237e+00 3.290600367445752994e+01 1.674922053417699885e+01
4.540000000000000000e+02 6.699992160656513818e-01 3.380987371913492723e+01 1.263424573656203975e+00 3.127688604227890323e+02 1.209837692635553985e+01
4.550000000000000000e+02 4.310552327527489291e-01 1.348201619202213308e+01 8.930019028378449741e-01 1.827033922104249655e+02 1.563091127751357945e+01
4.560000000000000000e+02 3.249609328302017763e-01 6.440035664933242643e+00 1.197996117846940711e+00 1.153383285764126356e+02 1.625244717957983198e+01
4.570000000000000000e+02 5.740185249070436369e-01 4.245051496991178119e+00 1.615431521974178608e+00 4.222869533280704246e+01 1.784583732824071234e+01
4.580000000000000000e+02 7.930433408813070129e-01 7.633825982111972941e+00 1.126857289251221639e+00 1.280000150883365961e+02 1.808178057117436310e+01
4.590000000000000000e+02 6.691343675029679527e-01 2.514827828812470045e+01 8.589003761056256403e-01 5.975545262104542132e+01 1.577422993277633267e+01
4.600000000000000000e+02 8.597202258265440600e-02 4.203599007054181769e+00 9.433251999361078610e-01 4.670458613646413681e+01 1.533001805558825481e+01
4.610000000000000000e+02 4.320881697943263489e-01 1.694685556711117869e+01 4.748568952285925349e-01 2.695422926773948689e+02 1.878616700208567636e+01
4.620000000000000000e+02 7.962490163296780388e-01 1.273300889089339449e+01 1.384368256555640553e+00 8.741484468618368453e+01 1.674321266502147409e+01
4.630000000000000000e+02 5.306316732874717390e-01 2.513409165986584171e+01 8.774072506514646319e-01 2.116672255606890118e+01 1.960865457923537747e+01
4.640000000000000000e+02 5.898077542360189440e-01 1.141892099256831905e+01 1.343127872951737301e+00 1.680969687455860253e+02 1.561022614229668903e+01
4.650000000000000000e+02 1.866391792858161924e-01 5.413608446603307200e+00 1.084012047866369066e+00 1.697607529679807499e+02 1.947835034279356847e+01
4.660000000000000000e+02 9.159206319955485176e-01 5.021049407063638625e+01 1.384363153301831462e+00 3.587114831856872570e+02 1.886302365962676220e+01
4.670000000000000000e+02 6.282273517737440027e-01 2.976701765430191671e+01 1.900397015419871272e+00 1.328738430310911269e+02 1.910806054133507814e+01
4.680000000000000000e+02 1.793120211612568848e-01 5.508922136682850024e+00 1.836832689765392157e+00 5.473810842813391275e+01 1.683999929283222485e+01
4.690000000000000000e+02 3.438757261308190150e-01 3.217157007197816831e+00 1.580327056629465154e+00 1.194279583145692243e+02 1.902613093608825778e+01
4.700000000000000000e+02 1.808078372727675576e-01 2.137605425011573601e+01 7.479824194907199741e-01 3.465891273075443451e+02 1.738770777533095924e+01
4.710000000000000000e+02 2.767911973588634278e-01 1.337635328918737088e+01 1.472116021541137743e+00 1.316009370370466058e+02 1.603528635123780077e+01
4.720000000000000000e+02 9.312628208669816443e-01 8.257761299073369088e+00 5.291687392614533580e-01 1.026818335512594786e+03 1.771321072358574966e+01
4.730000000000000000e+02 5.886335787642933415e-01 8.263938542498600270e+00 1.202144973252134763e+00 2.714127084002149815e+01 1.630819663234711570e+01
4.740000000000000000e+02 3.585531865189072187e-01 9.743676103051076609e+01 1.322172027619133106e+00 1.316852218220482484e+02 1.956665502820719382e+01
4.750000000000000000e+02 6.609730922483760818e-01 4.803968587421463710e+00 1.222535666648020936e+00 2.127996483426150931e+01 1.719960279547949966e+01
4.760000000000000000e+02 4.486603332354509033e-01 3.609377967062957282e+01 5.047687874049755496e-01 1.239915403555607867e+02 1.732397066056468304e+01
4.770000000000000000e+02 6.977279116028198835e-01 1.178783744783004650e+01 1.595948856712603225e+00 6.074250000699557006e+01 1.997163144359774378e+01
4.780000000000000000e+02 5.112212974435624835e-01 4.293184424492415552e+00 3.355063046917352576e-01 2.524101248763227261e+02 1.828665437283969197e+01
4.790000000000000000e+02 2.778622867860811585e-01 2.175091571117733213e+00 1.135216253019736499e+00 6.189586619275465296e+01 1.921908173350802684e+01
4.800000000000000000e+02 7.099409091558217533e-01 4.306024575487327866e+00 1.160955849767129067e+00 2.054514639800078157e+01 1.898380645309169168e+01
4.810000000000000000e+02 4.289813038308500359e-01 5.892511497059842895e+00 1.096291431695280538e+00 1.103555081261811495e+02 1.636096842949264385e+01
4.820000000000000000e+02 1.461398834557735005e-01 7.286353769790242296e+00 7.207347857069577035e-01 8.983640077967110926e+01 1.738000584764912304e+01
4.830000000000000000e+02 6.462241437894439278e-01 9.348940880560913769e+00 9.761622788236226089e-01 5.055532312821474505e+01 1.845767980871710634e+01
4.840000000000000000e+02 7.941810768310767488e-01 5.735044828299146857e+00 1.443655730657152469e+00 1.270254311388171971e+02 1.977420273921326555e+01
4.850000000000000000e+02 7.667786793135052958e-01 7.202123962559315196e+00 8.105539541197956943e-01 4.443438378558179807e+02 1.879518819258127493e+01
4.860000000000000000e+02 3.736657542763908713e-01 1.371295713130588467e+01 1.351119668695340614e+00 1.364701943313609718e+02 1.281270395188306566e+01
4.870000000000000000e+02 4.402699171507008513e-01 1.035911143916021437e+01 8.265512073303414864e-01 3.626030718887350872e+02 1.866841011897845704e+01
4.880000000000000000e+02 4.368796318696597236e-01 9.445709300056162050e+00 4.141907729169543306e-01 1.526900560320208626e+02 1.853395184161296427e+01
4.890000000000000000e+02 8.042080597302880829e-01 1.195711188246225909e+01 8.992552238639888174e-01 2.860925941395370131e+01 1.975045045337694916e+01
4.900000000000000000e+02 6.678256293564137636e-01 7.737220899866992241e+00 1.399251454866045963e+00 7.192840258344584470e+01 1.841677364083796320e+01
4.910000000000000000e+02 5.761662611977739212e-01 8.518752212838442972e+00 1.087276398304680480e+00 9.628386802140650502e+01 1.475878539566321201e+01
4.920000000000000000e+02 5.609114839655576779e-01 1.203222502870728228e+01 9.223246268525164826e-01 3.484908005255022800e+01 1.447598817186706910e+01
4.930000000000000000e+02 3.354094691783965909e-01 5.228985281106332650e+00 6.438371787142270763e-01 2.276215234470294391e+01 1.996352688066993153e+01
4.940000000000000000e+02 4.837057696753500613e-01 1.505232474812056154e+01 6.171373821381840319e-01 1.436206114504707543e+01 1.915868759376363784e+01
4.950000000000000000e+02 3.223476572749736091e-01 5.362293176873318856e+00 1.032378969928102075e+00 1.720346790364699814e+02 1.835572194249380118e+01
4.960000000000000000e+02 8.849940285006598906e-01 7.593039400871676392e+00 1.606826128080944383e+00 1.124376177584289991e+02 1.650686996273030616e+01
4.970000000000000000e+02 2.552330771548491084e-01 1.620648115764333852e+01 6.317226427833959601e-01 1.190585410851285815e+02 1.796197284692581775e+01
4.980000000000000000e+02 6.918641715223264876e-01 1.196662337657113895e+01 1.281500922299144474e+00 5.056360707849075453e+01 1.822174988678435525e+01
4.990000000000000000e+02 3.656382130605326797e-01 5.053561018924865067e+01 6.724273299174642338e-01 1.479612149005714912e+02 1.955596521595329662e+01
5.000000000000000000e+02 2.872185627574076472e-01 2.987632933940489366e+01 5.687317698401284094e-01 1.491182818018912997e+02 1.499881065283018700e+01
5.010000000000000000e+02 2.670458495130045296e-01 5.803714978001085711e+00 1.411359951926454359e+00 1.477075939492714554e+02 1.753510476741887913e+01
5.020000000000000000e+02 3.156242186622321699e-01 2.198730626158966928e+01 6.974540408919651657e-01 1.333877927884669532e+02 1.819543123831801879e+01
5.030000000000000000e+02 3.703727901224153074e-01 1.260804045477617485e+01 1.401956025114890814e+00 1.734875126185597765e+02 1.643194655684862227e+01
5.040000000000000000e+02 6.659071168608147184e-01 6.846314249854230205e+00 1.084570742770861962e+00 5.514190959911726964e+01 1.177834598254168341e+01
5.050000000000000000e+02 4.199838968904955339e-01 3.615630214483193328e+01 1.738899330211188810e+00 4.680282795007374830e+01 1.670370432679003869e+01
5.060000000000000000e+02 4.539159581877041383e-01 1.802725203041289248e+01 5.922906876246623042e-01 1.122095303918275278e+02 1.307507257805712797e+01
5.070000000000000000e+02 6.868938631145589113e-01 4.594278467885986927e+00 9.268425734312289999e-01 3.406745462645944826e+02 1.937400876579386377e+01
5.080000000000000000e+02 2.483526342173598689e-01 9.872638079426049984e+00 8.339469850761059844e-01 3.093292647609413279e+02 1.819099875179152548e+01
5.090000000000000000e+02 3.195947943884513420e-01 1.630572606069465991e+01 1.270127888012856365e+00 5.285082178159287878e+02 1.991590577743953716e+01
5.100000000000000000e+02 -5.546157996534473167e-02 1.057978492793023584e+01 1.825985133978248243e+00 1.019272185160567687e+02 1.234904812112116446e+01
5.110000000000000000e+02 6.435521280271072619e-01 8.486193609384477199e+00 5.417579710335520549e-01 3.160477043293954580e+02 1.805830554926812681e+01
5.120000000000000000e+02 7.684755286868303337e-01 7.056234488090638024e+00 1.472664461313937023e+00 1.202308945643547133e+02 1.679807849708499390e+01
5.130000000000000000e+02 4.051579828145356332e-01 2.954479761533437454e+01 9.097260012102926785e-01 1.936349502557602591e+02 1.452092237392491825e+01
5.140000000000000000e+02 3.458789838133837780e-01 2.320416665478190410e+01 1.801721129695570411e+00 5.779632866327690799e+00 1.666194528737899105e+01
5.150000000000000000e+02 5.300390950007748403e-01 8.537310700126059970e+00 8.180243808125534644e-01 4.770184950893290647e+02 1.860683041042011254e+01
5.160000000000000000e+02 4.055258492227404310e-01 1.421279849353715186e+01 1.225919158502914330e+00 7.364564093296330327e+01 1.947200401224572630e+01
5.170000000000000000e+02 3.795111184129522086e-01 9.841834595506147920e+00 1.360034555596229877e+00 6.729352836976755725e+01 1.869717453713084865e+01
5.180000000000000000e+02 2.762210455188561786e-01 5.526287013640573953e+00 1.126101409575805512e+00 6.011834991267851791e+01 1.678047030343390134e+01
5.190000000000000000e+02 1.332465061162627085e-01 9.545570947607512124e+00 9.798613869967724987e-01 2.046185877185108950e+02 1.813038886060879307e+01
5.200000000000000000e+02 9.188193648120073220e-01 1.094473993595809702e+01 8.671412870783435922e-01 4.016737163947736349e+02 1.857798576183089523e+01
5.210000000000000000e+02 3.657909041278532003e-01 1.328398009403851177e+01 1.283627769649812400e+00 1.604842640679770795e+02 1.841414619605192371e+01
5.220000000000000000e+02 1.630689096918733483e-01 2.864817266182027566e+01 1.194210224543317711e+00 1.530367117381770470e+02 1.901535378534354948e+01
5.230000000000000000e+02 1.564342539895545725e-01 1.962446810724267721e+01 1.468665411897677187e+00 8.631010035824201054e+01 1.276445791739202917e+01
5.240000000000000000e+02 5.382788046522711811e-01 6.884201207139921230e+00 1.159616667508067689e+00 1.325547663751646894e+02 1.813552044394943152e+01
5.250000000000000000e+02 5.888172227317871599e-01 1.741264184340632681e+01 1.043663221925513307e+00 4.831010953795511398e+01 1.981917898543741074e+01
5.260000000000000000e+02 5.444680659532257216e-01 1.992037929605526969e+01 8.489803080392894774e-01 1.275814193753274992e+02 1.969447167771978968e+01
5.270000000000000000e+02 9.630324090983133356e-01 8.409013414659057162e+00 2.167492985065766931e+00 2.851622340868356673e+02 1.935024039705356458e+01
5.280000000000000000e+02 4.392986712387846882e-01 3.283640658860333872e+01 1.291137871952478422e+00 4.919692490398660567e+01 1.643584729666736521e+01
5.290000000000000000e+02 3.902489688750226948e-01 1.076819058248869787e+01 1.258284448842486025e+00 4.904423861661034607e+02 1.767935747523898371e+01
5.300000000000000000e+02 8.466220272191508078e-01 3.138360231621118324e+00 5.595223022604265406e-01 2.118289013130326381e+01 1.747586283602842627e+01
5.310000000000000000e+02 4.220855146618625042e-01 3.287842251668591587e+01 4.181694916197633005e-01 7.912023202699691637e+01 1.775309526031981733e+01
5.320000000000000000e+02 3.671632815143022754e-01 4.725756347236406185e+01 7.414776790759114444e-01 1.771596162286083498e+01 1.672463479748866533e+01
5.330000000000000000e+02 7.216373567572108572e-01 6.315266074637414739e+00 8.771589995855351152e-01 1.555618458926385017e+02 1.440294169368278432e+01
5.340000000000000000e+02 1.916958548157429998e-01 3.486089292225097225e+00 7.374423716085727332e-01 1.286547162079248210e+02 1.854536617865148074e+01
5.350000000000000000e+02 3.949524276636515729e-01 6.767390567152122571e+01 8.070903769222508295e-01 4.097459905901380495e+01 1.885400623842617307e+01
5.360000000000000000e+02 6.197757661734772938e-01 1.661047734831696232e+01 9.921674072363028118e-01 1.408885315438080177e+01 1.798711540999137526e+01
5.370000000000000000e+02 7.862657810127887670e-01 1.026113506295329003e+01 7.614551086490378706e-01 2.855475328229401839e+02 1.623744350446835938e+01
5.380000000000000000e+02 3.155859112739574091e-01 1.174356238442789468e+01 5.564366219640966005e-01 1.451323115096587060e+02 1.715407648695796183e+01
5.390000000000000000e+02 9.185962504621258962e-01 2.440981441948047959e+01 5.814573569338572501e-01 4.680092245693429049e+02 1.934266635667951562e+01
5.400000000000000000e+02 5.023633623268251025e-01 4.480101066287664580e+00 8.163606351822831897e-01 1.433897392191036602e+02 1.927000573402779793e+01
5.410000000000000000e+02 7.899692460443714648e-01 2.438773032767171856e+01 1.006312438792061226e+00 4.559554192999180344e+01 1.465531280796451874e+01
5.420000000000000000e+02 2.304445119645783246e-01 3.710963226909598234e+00 1.019450632028928938e+00 7.965080874581558135e+01 1.956412773016134210e+01
5.430000000000000000e+02 5.687762722540583571e-01 5.879301230121042110e+00 8.222826089184887000e-01 2.444693271357635069e+02 1.820060949720192411e+01
5.440000000000000000e+02 4.137122443328865584e-01 4.404523077814801013e+00 1.542208425883314638e+00 2.062746635468351144e+02 1.929024331514086299e+01
5.450000000000000000e+02 6.893496750732606149e-01 3.635552576795424073e+01 7.552344983893575225e-01 2.183675887386040699e+02 1.826619009185436937e+01
5.460000000000000000e+02 2.330640349770090047e-01 1.286336570266217905e+01 9.588785117769264010e-01 9.579085320692526295e+01 1.948022476082961418e+01
5.470000000000000000e+02 2.740020745798001922e-01 3.074211693965214653e+00 6.504656393996447461e-01 5.154869087564034658e+01 1.916731334181692858e+01
5.480000000000000000e+02 8.902600708382664152e-01 1.546212609688651263e+01 1.769814429499666053e+00 8.725087894640275010e+01 1.345230888916726997e+01
5.490000000000000000e+02 4.407364448782532529e-01 1.523937162106849641e+01 1.003019648273274500e+00 1.095904603377660465e+02 1.432950285917036481e+01
5.500000000000000000e+02 5.685605750791286050e-01 1.323889875353448886e+01 8.134258836032093321e-01 3.385369843864259565e+02 1.357383722882172528e+01
5.510000000000000000e+02 4.131695160132444200e-01 3.134749444349879965e+01 8.743026410447153340e-01 5.196199224269546590e+01 1.883842828026375571e+01
5.520000000000000000e+02 3.152245330450791916e-01 3.236098782092525994e+01 1.211344714464972050e+00 1.670504417138909616e+02 1.408671825544583989e+01
5.530000000000000000e+02 2.589876928289935876e-01 1.040509834904268693e+01 6.084431100704036366e-01 3.337117503151334290e+02 1.845296418878846012e+01
5.540000000000000000e+02 4.011577132006904911e-02 4.933707625259158291e+00 6.152787549169181913e-01 1.079540211768388502e+02 1.787657324328860042e+01
5.550000000000000000e+02 7.013589132832317441e-01 1.773001272098032288e+01 3.902994878197584283e-01 1.032922901204656512e+02 1.789319289412619085e+01
5.560000000000000000e+02 9.926320591174009333e-02 2.004003413934534805e+01 1.040613724413130603e+00 7.204491825706787722e+02 1.857346981122210394e+01
5.570000000000000000e+02 6.932838828809528842e-01 6.386313785843714896e+00 2.013153938582135982e+00 9.270882619971359873e+01 1.841146723473526237e+01
5.580000000000000000e+02 2.827607720033954442e-01 2.291991604863123300e+01 1.137207614366618325e+00 7.610755752327204959e+01 1.610912911619564625e+01
5.590000000000000000e+02 4.534597870795631369e-01 8.440227058906016211e+00 1.070167238329863491e+00 4.403092397177040596e+01 1.514748762846824626e+01
5.600000000000000000e+02 6.752429291144016466e-01 2.744909213685581761e+01 9.348800250060527173e-01 1.639510265084799130e+02 1.734943926916210089e+01
5.610000000000000000e+02 2.519353093475409922e-01 3.541551202629488415e+01 1.930322076740740300e+00 1.382037423048362825e+02 1.134190783628058874e+01
5.620000000000000000e+02 4.493601922462950871e-01 1.459902816735740672e+01 1.202827623505364985e+00 2.368597607325424974e+02 1.801443814446331260e+01
5.630000000000000000e+02 5.095160142704998618e-01 1.192019949946938873e+01 2.135737091136068688e+00 5.642224848038955543e+01 1.902876309879519567e+01
5.640000000000000000e+02 3.649050777341492635e-01 1.753457425423676597e+01 8.008173755837432184e-01 1.393528077806461738e+02 1.652781585159885935e+01
5.650000000000000000e+02 6.267984120343834675e-01 3.863260552180076246e+01 1.310808473737005375e+00 1.840432174994832337e+02 1.718444881002599089e+01
5.660000000000000000e+02 2.809896513557668118e-01 2.972395596578739330e+01 5.019317769366036242e-01 4.276010716629719610e+01 1.616552151447429964e+01
5.670000000000000000e+02 1.756455252971795833e-01 2.208287824436012414e+01 1.359301059235707099e+00 4.168035630376954259e+01 1.960337734075762484e+01
5.680000000000000000e+02 4.767361210808768734e-01 3.785768648051384844e+01 1.000384364430156214e+00 3.491295969060424227e+02 1.440061146597108532e+01
5.690000000000000000e+02 8.436359472861030273e-01 3.533940899238071420e+00 1.664539632412668002e+00 1.969097158890053549e+02 1.811566666017462524e+01
5.700000000000000000e+02 5.776948410901420194e-01 1.698241269366508988e+01 5.644742806241022093e-01 3.674680499156378488e+01 1.872149978503194845e+01
5.710000000000000000e+02 2.551197888418315074e-01 1.730737915742443889e+01 1.136064160053133598e+00 2.018948023849744899e+01 1.785628252101545144e+01
5.720000000000000000e+02 6.993742619142169215e-01 8.069674048012142720e+00 7.586444325287665658e-01 1.120032280070981869e+02 1.682590393859665667e+01
5.730000000000000000e+02 3.764611345470166293e-01 3.832095089247093256e+01 7.950093514175939902e-01 3.797325214088638035e+01 1.701906255851739047e+01
5.740000000000000000e+02 2.704290035222708388e-01 7.495943658835459189e+01 1.274216699809000319e+00 2.159662117957657017e+02 1.837812404546357214e+01
5.750000000000000000e+02 3.538105234465832583e-01 3.940565530560155594e+01 1.458097616239615757e+00 6.353644624373472283e+01 1.954724359354921859e+01
5.760000000000000000e+02 5.353607600810724731e-01 8.202896929096258560e+00 1.364361528409496094e+00 6.622063947299687925e+01 1.968395211254884458e+01
5.770000000000000000e+02 1.030122443425419476e+00 6.134641857932402687e+00 1.404311049317615856e+00 6.278080140014618564e+02 1.841038874237073841e+01
5.780000000000000000e+02 5.184124775213897474e-01 8.436379902149681698e+00 6.598317462045031334e-01 2.208178445571321333e+02 1.972025112532172031e+01
5.790000000000000000e+02 6.071360839592970793e-01 2.656984152044111624e+01 1.403003132865290992e+00 3.256126400424963663e+02 1.913539928455573857e+01
5.800000000000000000e+02 1.798179167167308634e-01 8.478057675079870847e+00 1.370179801911861839e+00 8.510513333826166260e+00 1.635868450546386299e+01
